text,label
"A-MAZING.  We've tried other places to ""broaden our horizons"" but truth be told, we just can't beat Penny Cluse!  The only bummer is that we don't live closer.  Go early or expect a wait! Dreaming of those fluffy gingerbread pancakes with bananas and syrup and that bucket o' spuds...  Yum yum!","[1.0, 0.0]"
"Baoburg was a really nice find.  Attached to an upscale ramen restaurant, Baoburg is the smaller and fancier sister restaurant.  Serving an odd fusion of what appeared to be asian, thai, spanish tapas, mexican (? guac and chips), and american (french fries and wings), it was quite the shock upon first reading the menu.  Regardless, everything we tried was good. Among my friends at the table we went with the shrimp in oil dish, the wings, the sparkling ribs (ribs in a cola sauce), the truffle bacon and cheese fries (amazing), and one of the curry dishes.  Everything was fantastic.  The portions weren't huge, but it was enough to hold us over through the evening.   Price wise most of the entrees were in the $10-$15 range which I thought was reasonable for the quality and the size. The restaurant is very small so the service wasn't that bad.  It was a bit tight with 5 people at one table and the plates were a little large for the table size. The one thing that bothered me was that they served the wings on a flat stone for decorative purposes I'm guessing.  This led to the sauce from the wings running onto my friends pants.  A normal plate would suffice. Either way, it was a good experience and worth checking out again.  Cash only.","[1.0, 0.0]"
"This place is awesome. The only downside is the loooooong wait, but that's usually what you get with a place like this. The service was great, and the pizza was even better. Dont go unless you have your friends, you cant buy  by the slice. All in all, the place is great. And there's an ice cream factory down the block! Gotta love Brooklyn","[0.0, 1.0]"
solid brunch. funny bill booklet with notes from passers-through.,"[1.0, 0.0]"
"Been meaning to stop in for a while. Had a pretty good meal here. The chips and salsa that are complimentary are out of this world. The plantain chips are super thin and fried crispy. The ""salsa"" is savory and sorta sweet at the same time. Plenty of garlic too. It was just awesome. Had the yuca app which was so-so. He had the canoe dish with chicken (good). I had the pernil (very good, a bit salty). Rice wasn't dry either, which I seem to run into a lot at Latin restaurants... odd. Service was just okay, but one guy was running the whole show.","[1.0, 0.0]"
"I love it here.  Came late one Sunday when Diner and Marlow had lines at the door.  This cozy little spot gave us a prime table in the corner on a cold rainy night. The waiter was full of love, accent, and enthusiasm.  I felt kind of sick and kept it simple with spagetti and tomato sauce - but that was somehow totally delicious and i found myself craving it for days.  My boyfriend, a chef, had the beet salad and lasagna, and while I didn't fill well enough to try them, he said they were great. I didn't know how I'd gone so long working in this neighborhood and never hearing about this lovely little spot.  So happy I found it. :)","[1.0, 0.0]"
This place stinks and we would never go back there. The food was awful and the staff was horrible. There were young kids running the place and the place was a disaster. There was hair in our food and everything came out wrong from what we ordered! They also DO NOT like kids in this place. They asked that our kids be quiet and that they stop spilling things on the floor. I would never visit this place again!!!!!!!! We asked to speak to the owner and they told us he does not speak to upset customers!,"[0.0, 1.0]"
"A+mazing. This is a great cafe.  Turkey and Brie Panini is to die for.  The owner, Victoria, is very welcoming and passionate about her cafe.  I love the atmosphere. Very sleek and classy.  Would recommend to all!","[1.0, 0.0]"
First they write bad reviews on restaurant yelp page and they call restaurants to ask for money to erase their reviews. This is not fair these people never be in this locations:((,"[0.0, 1.0]"
"Normally I like eating at the Princetonian, but after today I will not be returning.  Today was a busy day at the diner and it took over 30 minutes to get my food.  When the food came it was cold.  The waitress gave the food to the manager and said it was cold.  On the way to the kitchen I saw the manager touch the food to check how cold it was.  This by itself is not a problem, but when the same food came back to me after being microwaved I was sick to my stomach.  The manager who touches menus all day and shakes hands with countless numbers of people touched my food and then tried to serve it .  This make me question how clean this restaurant really is.  I would think twice before eating here again!","[0.0, 1.0]"
"I dined at PYT this past Tuesday 3/13/12. I was very excited to dine here because I followed them on Twitter and enjoyed their weekly burger special. We arrived to the restaurant a little after 9pm and were sat right away by the hostess who informed us that they were busy and to give our server a few minutes to get to our table. Although there were open tables throughout the restaurant I understood and we waited about 10-15 minutes for our server to come to our table. When she came I asked her about the burger club special and she said she would have the hostess come over to have us sign up (which he never did). She took our entire order, came back at least 5-7minutes later with our drinks (rootbeer and water) and we were sitting right next to the server station and by the kitchen door. After she brought us our drinks she did not come back to our table until we were all finished with our meal and we asked her for our check. When our food arrived we were not given any napkins, silverware or ketchup. I had to get up and get us napkins from the bar counter. I ordered the lasagna burger and was excited to eat it but the lasagna was ice cold inside. After we finished our meals and our server finally came back to ""check on"" us we asked her for the check and I once again asked her about the burger club, and finally I was able to do that but then it took her at least another 10-15 minutes to get our check and she walked by us multiple times before she came up and told me she was waiting for her manager to take 50% off my burger for the burger club. Being that I work in the industry I found this experience extremely disappointing.  The host watched 2 different couples sit down at a table in our section and wait at least 10 minutes for someone to come over to them and when no one did they got up and left. At this point a manager should have been notified or he could have at least took their drink order. Not once did I see a manager in the restaurant the entire night. I also observed a table get seated from the bar by the host, so they at least had their beverages, but he did not bring them menus for at least 10 minutes and they waited a long while for their server as well. Overall, I would not dine here again, the food was not worth the terrible service and experience. I would have liked to have been able to at least talk to a manager but tried to contact them on Facebook and Twitter and have received no response. Don't waste your money on their over-priced burgers....","[0.0, 1.0]"
